Feature	SortIndex	Mean_W	StErr_W	Mean_W_GM	StErr_W_GM	CVratio	CVratio_GM	P_Relia95CI_GM	SignConst	Z_SignConst	P_SignConst	Pfdr_SignConst	Z_Perm	P_PermProb	Pfdr_PermProb
self_sd_H_AU23_r	166	0.15905	0.530412	0.166984	0.487152	0.299861	1.34142	0.08	0.211403	1.8709	1.51315	0.973136	1.40844	0.318466	53.0199
self_sd_H_AU25_r	167	0.00579993	0.459689	0.0182556	0.425867	0.0126171	0.059501	0.06	0.0283359	0.250771	0.39686	0.290042	0.506022	0.286756	54.5347
self_sd_H_AU26_r	168	0.257262	0.482004	0.258036	0.435441	0.533734	2.54464	0.23	0.394814	3.49407	3.62368	2.01362	2.60147	0.392405	35.2638
self_sd_H_AU45_r	169	-0.0557514	0.514534	-0.0428961	0.475402	-0.108353	-0.501083	-0.04	0.0836339	0.740153	0.639021	0.428984	0.614977	0.275845	55.4773
self_sd_H_MEA_body	170	-0.0829503	0.355258	-0.0855955	0.316971	-0.233493	-1.05161	-0.16	0.193543	1.71284	1.3628	0.851804	-1.13246	0.325687	56.2681
self_sd_H_MEA_head	171	0.00147606	0.359883	0.0148484	0.323894	0.00410149	-0.0226137	0.05	0.00738451	0.0653523	0.32427	0.248529	-0.573117	0.277115	59.1662
self_sd_M_AU01_r	172	0.153613	0.401614	0.156504	0.366552	0.382489	1.76864	0.14	0.295896	2.61865	2.35518	1.54308	2.79532	0.338329	26.5604
self_sd_M_AU02_r	173	0.123892	0.482538	0.136591	0.442376	0.25675	1.28281	0.12	0.198008	1.75235	1.3995	0.872246	1.95435	0.321372	33.3193
self_sd_M_AU04_r	174	0.0521871	0.502368	0.071857	0.458825	0.103882	0.516749	0.07	0.112828	0.998523	0.798567	0.519814	0.108592	0.286757	58.5291
self_sd_M_AU05_r	175	-0.0284197	0.449297	-0.00891994	0.414304	-0.0632538	-0.29864	-0.07	0.0135669	0.120066	0.344655	0.260217	0.220714	0.305881	57.2773
self_sd_M_AU06_r	176	-0.151741	0.46255	-0.113019	0.42292	-0.328053	-1.4772	-0.11	0.22892	2.02592	1.66986	1.09008	-1.03032	0.328168	56.5391
self_sd_M_AU07_r	177	0.0797746	0.492073	0.0954913	0.448174	0.16212	0.798378	0.07	0.142023	1.25689	0.981315	0.649855	0.640246	0.298308	56.4006
self_sd_M_AU09_r	178	0.0928311	0.346402	0.0896459	0.321006	0.267986	1.27197	0.08	0.216899	1.91953	1.56133	1.00568	1.01324	0.315048	59.8619
self_sd_M_AU10_r	179	-0.0276894	0.513055	-0.0231104	0.47014	-0.0539697	-0.182909	-0.08	0.0197493	0.174779	0.365899	0.271431	-0.470891	0.269619	59.3939
self_sd_M_AU12_r	180	-0.304703	0.526519	-0.275749	0.482234	-0.578713	-2.67958	-0.22	0.396874	3.51231	3.65342	2.01362	-2.07311	0.423305	53.3533
self_sd_M_AU14_r	181	-0.160613	0.465198	-0.15471	0.427343	-0.345257	-1.51067	-0.13	0.243345	2.15359	1.80587	1.18032	-1.1243	0.34099	54.3851
self_sd_M_AU15_r	182	0.193388	0.461615	0.2035	0.41302	0.418938	2.07809	0.15	0.28147	2.49099	2.1959	1.46121	1.47477	0.355888	45.6447
self_sd_M_AU17_r	183	-0.0583973	0.444049	-0.0596354	0.409408	-0.131511	-0.581448	-0.05	0.107333	0.949888	0.766789	0.504302	0.0375371	0.272431	58.7372
self_sd_M_AU20_r	184	0.099245	0.498281	0.101566	0.450788	0.199175	0.944761	0.1	0.12485	1.10491	0.870957	0.56665	1.35034	0.31298	40.5744
self_sd_M_AU23_r	185	0.243807	0.523341	0.247953	0.476018	0.465866	2.11859	0.18	0.335394	2.96821	2.82458	1.77991	1.79398	0.368022	47.7431
self_sd_M_AU25_r	186	0.00520507	0.514163	0.0157586	0.471882	0.0101234	0.00615045	0.02	0.0149408	0.132224	0.349301	0.262876	0.579603	0.273831	55.1447
self_sd_M_AU26_r	187	0.200598	0.453682	0.213001	0.409304	0.442155	2.17149	0.21	0.330586	2.92566	2.76481	1.77129	1.93697	0.370094	50.4346
self_sd_M_AU45_r	188	-0.0687196	0.498864	-0.06461	0.464301	-0.137752	-0.617551	-0.07	0.121759	1.07755	0.851963	0.555321	0.506049	0.276167	55.8953
self_sd_M_MEA_body	189	-0.0336204	0.33224	-0.0367307	0.304158	-0.101193	-0.519947	-0.07	0.103555	0.916452	0.745416	0.493721	-0.447096	0.293945	61.2168
self_sd_M_MEA_head	190	0.0118298	0.330382	0.016437	0.306549	0.0358063	0.176033	0.03	0.01288	0.113987	0.342347	0.259888	-0.139313	0.283282	60.5872
self_kurtosis_H_AU01_r	191	0.00818227	0.364799	0.0122709	0.327422	0.0224295	0.256394	0.06	0.0784819	0.694558	0.613205	0.41104	-0.451981	0.283606	57.4933
self_kurtosis_H_AU02_r	192	-0.000416729	0.401477	-0.00770779	0.359157	-0.00103799	0.195916	-0.02	0.0365791	0.323722	0.428205	0.304119	-0.521727	0.294461	59.2472
self_kurtosis_H_AU04_r	193	0.0840962	0.340892	0.0576869	0.31226	0.246695	1.17049	0.07	0.149579	1.32376	1.0325	0.679496	0.965274	0.308766	60.5406
self_kurtosis_H_AU05_r	194	-0.0369222	0.454777	-0.0355388	0.41582	-0.0811875	-0.404471	-0.09	0.0602782	0.533457	0.52745	0.36264	-0.743817	0.289812	57.9548
self_kurtosis_H_AU06_r	195	0.0454358	0.496691	0.020107	0.453152	0.0914769	0.334536	0.09	0.0420745	0.372356	0.449999	0.310156	-0.274358	0.282581	58.2873
self_kurtosis_H_AU07_r	196	-0.00600111	0.422743	-0.0139531	0.388297	-0.0141956	-0.109508	-0.03	0.0434484	0.384515	0.455562	0.311713	-0.338493	0.27392	58.8465
self_kurtosis_H_AU09_r	197	0.00409652	0.335941	-0.00158611	0.301544	0.0121942	0.12728	-0.06	0.0180319	0.159581	0.359911	0.267468	-0.0514056	0.271084	56.4213
self_kurtosis_H_AU10_r	198	0.0354655	0.285265	0.0330687	0.256733	0.124325	0.57124	0.1	0.0740168	0.655043	0.591387	0.408707	0.24761	0.291279	58.5123
self_kurtosis_H_AU12_r	199	0.0778946	0.299107	0.0757906	0.271723	0.260424	1.11921	0.1	0.157479	1.39368	1.08774	0.715934	0.589422	0.303486	57.1206
self_kurtosis_H_AU14_r	200	0.13659	0.335924	0.129064	0.306707	0.406611	1.84315	0.14	0.331616	2.93477	2.77756	1.77129	0.873591	0.364614	45.5264
self_kurtosis_H_AU15_r	201	-0.0138204	0.422948	-0.017284	0.389085	-0.0326763	-0.177324	-0.05	0.0197493	0.174779	0.365899	0.271431	-0.286327	0.280076	59.7346
self_kurtosis_H_AU17_r	202	-0.0454075	0.458453	-0.032058	0.421825	-0.0990451	-0.422913	-0.03	0.0750472	0.664162	0.596376	0.408707	-0.045517	0.283908	53.545
self_kurtosis_H_AU20_r	203	0.122856	0.503589	0.115763	0.461993	0.243962	1.07385	0.07	0.189765	1.6794	1.3322	0.851804	0.945183	0.298123	48.1098
self_kurtosis_H_AU23_r	204	-0.0323012	0.400433	-0.0221139	0.366429	-0.0806659	-0.389587	-0.04	0.0757342	0.670241	0.599718	0.408707	-0.52747	0.280001	55.3936
self_kurtosis_H_AU25_r	205	0.0571658	0.366958	0.0605437	0.333993	0.155783	0.676772	0.08	0.132063	1.16874	0.916305	0.595227	0.37032	0.30679	60.4429
self_kurtosis_H_AU26_r	206	-0.112	0.351466	-0.108887	0.323552	-0.318666	-1.42874	-0.11	0.234415	2.07456	1.72093	1.11559	-1.42551	0.33617	44.5565
self_kurtosis_H_AU45_r	207	0.0589622	0.460827	0.0418555	0.420767	0.127949	0.567572	0.09	0.0966856	0.855659	0.707538	0.468316	-0.145015	0.28449	56.6054
self_kurtosis_H_MEA_body	208	0.163635	0.49169	0.159162	0.441828	0.332801	1.53911	0.1	0.240598	2.12927	1.77947	1.16077	1.09898	0.334301	54.26
self_kurtosis_H_MEA_head	209	0.0374845	0.388793	0.0313336	0.35341	0.0964124	0.377857	0.07	0.0400137	0.354118	0.441741	0.309116	0.248133	0.282233	55.162
self_kurtosis_M_AU01_r	210	-0.155169	0.600849	-0.164264	0.55249	-0.25825	-1.21116	-0.09	0.168126	1.48791	1.16502	0.74446	-1.51208	0.31185	52.9194
self_kurtosis_M_AU02_r	211	0.0080874	0.535361	-0.00308275	0.490682	0.0151065	0.0710348	-0.05	0.026962	0.238612	0.391792	0.287056	-0.97387	0.270023	60.9141
self_kurtosis_M_AU04_r	212	0.0873995	0.328669	0.0710181	0.301803	0.26592	1.29828	0.11	0.191139	1.69156	1.34328	0.851804	1.13453	0.329312	60.3909
self_kurtosis_M_AU05_r	213	-0.038141	0.399896	-0.039058	0.35997	-0.0953771	-0.454416	-0.05	0.0815731	0.721915	0.628612	0.421214	-0.723388	0.282964	55.5807
self_kurtosis_M_AU06_r	214	0.0531711	0.377588	0.0558106	0.346437	0.140818	0.688577	0.07	0.092564	0.819184	0.685415	0.460107	0.29525	0.291833	59.4046
self_kurtosis_M_AU07_r	215	-0.0181123	0.44013	-0.0303317	0.408214	-0.041152	-0.209048	-0.05	0.0365791	0.323722	0.428205	0.304119	-0.233279	0.280226	59.4664
self_kurtosis_M_AU09_r	216	-0.0812596	0.393412	-0.0885001	0.362149	-0.206551	-0.908879	-0.07	0.159883	1.41495	1.1049	0.725345	-1.28528	0.306585	58.1722
self_kurtosis_M_AU10_r	217	0.0565686	0.315724	0.0570622	0.285197	0.179171	0.790945	0.1	0.114202	1.01068	0.80664	0.524773	0.562166	0.294452	58.5596
self_kurtosis_M_AU12_r	218	0.134409	0.345676	0.115104	0.313384	0.388828	1.71503	0.14	0.236476	2.09279	1.74032	1.12835	1.14066	0.339448	59.8143
self_kurtosis_M_AU14_r	219	0.148167	0.343988	0.143213	0.318001	0.430733	1.92828	0.16	0.343981	3.0442	2.93312	1.81132	0.98195	0.366579	45.901
self_kurtosis_M_AU15_r	220	-0.0124473	0.389496	-0.0218245	0.362195	-0.0319575	-0.185035	-0.05	0.00257599	0.0227973	0.309002	0.247732	-0.459925	0.273527	61.1321
self_kurtosis_M_AU17_r	221	-0.0682132	0.48795	-0.0688251	0.450048	-0.139796	-0.58981	-0.03	0.101151	0.895175	0.732015	0.483224	-0.0465532	0.287251	47.7682
self_kurtosis_M_AU20_r	222	0.111076	0.341898	0.100827	0.303034	0.324881	1.73933	0.09	0.289026	2.55786	2.27852	1.50686	1.20837	0.331488	43.6341
self_kurtosis_M_AU23_r	223	0.0236735	0.404127	0.0179386	0.369046	0.0585793	0.251603	0.04	0.0218101	0.193017	0.373175	0.272575	0.104836	0.28213	54.0039
self_kurtosis_M_AU25_r	224	0.105872	0.443261	0.123114	0.411944	0.238847	1.0564	0.09	0.158166	1.39976	1.09262	0.716961	1.02275	0.317729	53.2244
self_kurtosis_M_AU26_r	225	-0.219244	0.438047	-0.212161	0.408655	-0.500503	-2.18878	-0.21	0.343981	3.0442	2.93312	1.81132	-1.66445	0.387626	37.3937
self_kurtosis_M_AU45_r	226	0.00792933	0.379224	-0.0061405	0.34146	0.0209094	0.0381699	-0.06	0.00257599	0.0227973	0.309002	0.247732	-0.362651	0.273234	55.1686
self_kurtosis_M_MEA_body	227	0.200219	0.465098	0.191568	0.424702	0.430487	2.00954	0.18	0.34089	3.01685	2.89377	1.81132	1.59575	0.38096	46.5116
self_kurtosis_M_MEA_head	228	0.0468402	0.448904	0.0381802	0.407424	0.104344	0.371571	0.02	0.0472265	0.417951	0.471094	0.322674	0.380168	0.286212	54.5568
self_skew_H_AU01_r	229	-0.0516879	0.413111	-0.0542038	0.374659	-0.125119	-0.560413	-0.06	0.0733299	0.648964	0.588076	0.408707	-0.995911	0.292217	62.407
self_skew_H_AU02_r	230	-0.0550382	0.427059	-0.0567721	0.385562	-0.128877	-0.50545	-0.05	0.0932509	0.825263	0.689071	0.460107	-1.16372	0.299166	58.2521
self_skew_H_AU04_r	231	0.0822445	0.379374	0.0656781	0.348095	0.21679	0.988538	0.06	0.134467	1.19002	0.931743	0.607232	1.05502	0.301675	60.3384
self_skew_H_AU05_r	232	-0.0720555	0.460552	-0.0754476	0.421908	-0.156455	-0.723873	-0.09	0.104929	0.928611	0.753144	0.496587	-0.908709	0.298186	55.9098
self_skew_H_AU06_r	233	-0.0615911	0.508478	-0.0895076	0.468386	-0.121128	-0.587996	-0.11	0.0922205	0.816144	0.683592	0.460107	-1.0033	0.299439	42.7977
self_skew_H_AU07_r	234	-0.0875784	0.489663	-0.0894202	0.450972	-0.178854	-0.854869	-0.07	0.147862	1.30857	1.02072	0.675021	-0.918929	0.304361	56.9294
self_skew_H_AU09_r	235	0.000334526	0.416636	0.00106595	0.38051	0.000802922	0.0119172	0.04	0.000515198	0.00455946	0.302613	0.245087	-0.0303754	0.270762	56.7527
self_skew_H_AU10_r	236	0.0029237	0.323416	0.00528433	0.290843	0.00904004	0.0464224	0.1	0.00601065	0.0531937	0.319856	0.247732	-0.104866	0.276916	57.9499
self_skew_H_AU12_r	237	0.1048	0.360501	0.107831	0.32782	0.290707	1.29136	0.08	0.188047	1.6642	1.31843	0.842943	0.667521	0.311888	57.0185
self_skew_H_AU14_r	238	0.148165	0.345733	0.14046	0.316616	0.428555	1.92772	0.19	0.34192	3.02596	2.90686	1.81132	0.910457	0.363152	44.5076
self_skew_H_AU15_r	239	-0.0300181	0.459363	-0.040409	0.423335	-0.0653471	-0.31604	-0.04	0.0568436	0.503061	0.51221	0.355334	-0.453597	0.283072	59.8885
self_skew_H_AU17_r	240	-0.0419881	0.525911	-0.0347858	0.483472	-0.0798389	-0.370699	-0.03	0.0365791	0.323722	0.428205	0.304119	-0.176115	0.28621	53.7621
self_skew_H_AU20_r	241	0.113211	0.515507	0.104736	0.473415	0.219612	0.990259	0.07	0.163318	1.44535	1.12971	0.738256	0.868171	0.292157	49.4026
self_skew_H_AU23_r	242	-0.0381462	0.441645	-0.0237356	0.404661	-0.0863729	-0.413517	-0.05	0.0733299	0.648964	0.588076	0.408707	-0.552526	0.27532	55.8706
self_skew_H_AU25_r	243	0.0962864	0.426482	0.111694	0.387818	0.225769	0.951058	0.08	0.174309	1.54262	1.2114	0.773286	0.881902	0.331674	58.1023
self_skew_H_AU26_r	244	-0.088154	0.400431	-0.096872	0.370288	-0.220148	-0.953372	-0.07	0.166753	1.47575	1.15486	0.74282	-0.878234	0.301153	44.3408
self_skew_H_AU45_r	245	0.0498824	0.509817	0.0480931	0.463643	0.0978437	0.43305	0.05	0.0798557	0.706717	0.620022	0.415248	-0.171733	0.286293	56.8336
self_skew_H_MEA_body	246	0.177549	0.555058	0.178766	0.499364	0.319875	1.48798	0.1	0.232698	2.05936	1.70487	1.1125	1.11922	0.324048	54.4709
self_skew_H_MEA_head	247	0.0318053	0.474591	0.015097	0.43037	0.0670163	0.244784	0.06	0.00704104	0.0623127	0.323163	0.248529	0.141161	0.290572	58.1278
self_skew_M_AU01_r	248	-0.163154	0.610988	-0.169548	0.558454	-0.267032	-1.24177	-0.1	0.162631	1.43927	1.12472	0.73727	-1.53922	0.311836	52.5268
self_skew_M_AU02_r	249	-0.0478902	0.577015	-0.0597251	0.527816	-0.0829964	-0.376054	-0.06	0.0578739	0.51218	0.516751	0.355334	-1.34943	0.280464	59.4005
self_skew_M_AU04_r	250	0.0873955	0.385779	0.0818519	0.35536	0.226543	1.02762	0.09	0.164005	1.45143	1.13472	0.739219	1.15721	0.302524	59.6954
self_skew_M_AU05_r	251	-0.0655372	0.422018	-0.0712304	0.382033	-0.155295	-0.716344	-0.06	0.131376	1.16266	0.911924	0.594252	-0.78506	0.298849	55.4256
self_skew_M_AU06_r	252	-0.0152515	0.399566	-0.00225776	0.36866	-0.0381701	-0.0995419	-0.04	0.00841491	0.0744712	0.327609	0.24908	-0.317783	0.287869	57.4917
self_skew_M_AU07_r	253	-0.124896	0.502861	-0.109352	0.468343	-0.248371	-1.16078	-0.08	0.155418	1.37544	1.07315	0.708971	-0.896036	0.309438	57.4527
self_skew_M_AU09_r	254	-0.0893022	0.363047	-0.0880333	0.336043	-0.24598	-1.08975	-0.1	0.192169	1.70068	1.35162	0.851804	-1.37334	0.313742	57.7149
self_skew_M_AU10_r	255	-0.00403595	0.36948	-0.00131435	0.337615	-0.0109233	-0.0661499	-0.1	0.00257599	0.0227973	0.309002	0.247732	0.0818233	0.277436	61.4485
self_skew_M_AU12_r	256	0.168709	0.402259	0.15712	0.368744	0.419403	1.90426	0.14	0.293148	2.59433	2.32434	1.53293	1.22861	0.350375	54.6537
self_skew_M_AU14_r	257	0.156928	0.395466	0.143206	0.36792	0.396817	1.77834	0.13	0.304826	2.69768	2.45703	1.57725	0.970878	0.342372	46.6038
self_skew_M_AU15_r	258	0.00842635	0.454401	0.00196439	0.423062	0.0185438	0.0569733	0.05	0.0314271	0.278127	0.408426	0.295299	-0.183673	0.27397	60.1856
self_skew_M_AU17_r	259	-0.108643	0.4859	-0.106552	0.447911	-0.223591	-0.992601	-0.04	0.165722	1.46663	1.14728	0.739436	-0.423801	0.300857	45.4485
self_skew_M_AU20_r	260	0.101764	0.353587	0.0842235	0.319817	0.287805	1.46986	0.1	0.25571	2.26301	1.92748	1.25847	0.964614	0.308476	46.8342
self_skew_M_AU23_r	261	0.00819088	0.426768	0.00730537	0.389587	0.0191928	0.0699287	0.03	0.0152842	0.135264	0.350469	0.262876	0.0250088	0.281364	54.3454
self_skew_M_AU25_r	262	0.124007	0.525467	0.148806	0.487234	0.235993	1.02751	0.1	0.17843	1.57909	1.24293	0.78653	0.995611	0.322842	55.9946
self_skew_M_AU26_r	263	-0.200747	0.465116	-0.178437	0.432584	-0.431607	-1.845	-0.09	0.309634	2.74024	2.5129	1.59317	-1.32061	0.35101	47.4589
self_skew_M_AU45_r	264	-0.0205909	0.462035	-0.0251057	0.419332	-0.0445655	-0.300772	-0.06	0.032114	0.284207	0.411027	0.295299	-0.581822	0.276335	51.8336
self_skew_M_MEA_body	265	0.1911	0.447621	0.194243	0.40854	0.426923	2.0411	0.19	0.301735	2.67033	2.42149	1.56481	1.64598	0.375828	47.8945
self_skew_M_MEA_head	266	0.0166339	0.513811	0.00316803	0.464175	0.0323736	0.0421616	0.03	0.00394985	0.0349559	0.313312	0.247732	0.11519	0.283449	58.7928
other_min_H_AU01_r	267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU02_r	268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU04_r	269	0.0142708	0.22127	0.0129205	0.201101	0.0644948	0.251561	0.07	0.036519	0.323191	0.427971	0.304119	-0.299991	0.253444	58.8474
other_min_H_AU05_r	270	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU06_r	271	0.0923659	0.288973	0.0912579	0.260853	0.319635	1.36261	0.15	0.211216	1.86924	1.51153	0.973136	0.859309	0.346599	56.9915
other_min_H_AU07_r	272	0.109232	0.276099	0.103439	0.250494	0.395625	1.7499	0.12	0.32637	2.88834	2.71301	1.75053	1.07663	0.358421	50.7593
other_min_H_AU09_r	273	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU10_r	274	0.113498	0.287224	0.110252	0.262177	0.395154	1.74502	0.12	0.295896	2.61865	2.35518	1.54308	1.11902	0.354667	54.3797
other_min_H_AU12_r	275	0.00186136	0.210104	-0.00467612	0.186847	0.00885924	0.0446107	-0.04	0.0293359	0.259621	0.400577	0.2905	-0.032205	0.298081	50.9518
other_min_H_AU14_r	276	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU15_r	277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU17_r	278	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU20_r	279	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU23_r	280	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU25_r	281	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU26_r	282	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU45_r	283	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_MEA_body	284	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_MEA_head	285	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU01_r	286	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU02_r	287	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU04_r	288	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU05_r	289	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU06_r	290	0.150016	0.390932	0.141966	0.359516	0.383739	1.66586	0.11	0.274257	2.42715	2.11868	1.43052	1.23499	0.365088	50.6689
other_min_M_AU07_r	291	0.13441	0.32986	0.134092	0.301777	0.407476	1.76884	0.15	0.303855	2.68909	2.44583	1.57725	1.18537	0.381481	49.0268
other_min_M_AU09_r	292	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU10_r	293	0.1001	0.301812	0.0972849	0.27239	0.331663	1.42245	0.12	0.227179	2.01052	1.65388	1.08633	0.949521	0.343081	52.2697
other_min_M_AU12_r	294	0.0451058	0.302519	0.047214	0.276627	0.149101	0.630925	0.05	0.10802	0.955968	0.770717	0.504302	0.247192	0.287689	60.0425
other_min_M_AU14_r	295	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU15_r	296	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU17_r	297	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU20_r	298	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU23_r	299	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU25_r	300	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU26_r	301	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU45_r	302	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_MEA_body	303	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_MEA_head	304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_max_H_AU01_r	305	0.142643	0.503682	0.15553	0.459456	0.2832	1.26083	0.14	0.246437	2.18094	1.83583	1.19628	1.57843	0.326413	39.4255
other_max_H_AU02_r	306	0.143533	0.48287	0.159162	0.447109	0.29725	1.34609	0.11	0.24781	2.1931	1.84924	1.20251	1.39605	0.329329	48.195
other_max_H_AU04_r	307	0.0326175	0.492004	0.0328439	0.450327	0.0662951	0.356336	0.02	0.077795	0.688479	0.609815	0.410242	0.0284607	0.286827	58.7775
other_max_H_AU05_r	308	-0.129987	0.519418	-0.132431	0.481289	-0.250254	-1.05182	-0.06	0.199038	1.76147	1.40805	0.875267	-0.815962	0.326923	58.4854
other_max_H_AU06_r	309	0.0531901	0.458704	0.0470076	0.425058	0.115957	0.496922	0.08	0.0413876	0.366277	0.447235	0.310156	0.542506	0.290529	50.8659
other_max_H_AU07_r	310	0.305369	0.602774	0.317941	0.548225	0.506606	2.38972	0.27	0.352911	3.12323	3.04848	1.81428	1.79588	0.393298	43.8588
other_max_H_AU09_r	311	0.102235	0.49666	0.0835902	0.451814	0.205844	1.00317	0.08	0.130689	1.15658	0.907556	0.593264	0.482204	0.289238	55.0391
other_max_H_AU10_r	312	0.101224	0.586563	0.120183	0.542525	0.172572	0.836224	0.11	0.0963421	0.85262	0.705677	0.468316	0.92207	0.29941	44.1495
other_max_H_AU12_r	313	-0.326074	0.563181	-0.297504	0.512818	-0.578986	-2.77835	-0.22	0.381762	3.37856	3.43851	2.01362	-1.78366	0.425332	43.9369
other_max_H_AU14_r	314	-0.0732019	0.55638	-0.0731859	0.507276	-0.131568	-0.512278	-0.1	0.0856947	0.758391	0.649542	0.436848	-0.213551	0.294042	57.7107
other_max_H_AU15_r	315	0.266692	0.723662	0.285318	0.650713	0.36853	1.75095	0.14	0.279066	2.46971	2.16998	1.44407	1.36323	0.334248	45.323
other_max_H_AU17_r	316	-0.00798049	0.527249	-0.00712783	0.488809	-0.0151361	-0.0130831	-0.06	0.00120213	0.0106387	0.304732	0.245339	0.865094	0.272317	55.6972
other_max_H_AU20_r	317	0.214084	0.509715	0.24009	0.460357	0.420008	2.02155	0.2	0.282157	2.49707	2.20334	1.46121	2.00684	0.357665	27.6915
other_max_H_AU23_r	318	0.145802	0.570683	0.17469	0.527546	0.255487	1.1044	0.06	0.164005	1.45143	1.13472	0.739219	0.987822	0.299905	55.9318
other_max_H_AU25_r	319	0.0794947	0.602204	0.0912306	0.554979	0.132006	0.612562	0.01	0.0654302	0.579052	0.550866	0.381257	0.823375	0.272678	47.6873
other_max_H_AU26_r	320	0.19808	0.499493	0.210332	0.452565	0.396562	1.90515	0.17	0.294522	2.60649	2.33973	1.5381	2.03854	0.341154	45.1923
other_max_H_AU45_r	321	0.0846957	0.59792	0.0945348	0.559566	0.14165	0.653081	0.04	0.104585	0.925571	0.751207	0.496587	1.46817	0.28752	43.5266
other_max_H_MEA_body	322	0.138733	0.529699	0.131403	0.47097	0.26191	1.24179	0.08	0.192512	1.70372	1.35441	0.851804	0.796308	0.309936	56.1847
other_max_H_MEA_head	323	0.00727383	0.411369	-0.00472305	0.369287	0.017682	0.0419898	-0.07	0.00429332	0.0379955	0.314397	0.247732	-0.129588	0.275883	56.97
other_max_M_AU01_r	324	0.11635	0.55311	0.152852	0.50049	0.210355	1.07264	0.09	0.190108	1.68244	1.33497	0.851804	1.87979	0.316842	33.1092
other_max_M_AU02_r	325	0.131989	0.49993	0.153328	0.450678	0.264015	1.24049	0.1	0.190795	1.68852	1.34051	0.851804	1.11675	0.310922	46.0415
other_max_M_AU04_r	326	0.057393	0.45653	0.0667097	0.415628	0.125716	0.679524	0.09	0.108707	0.962047	0.774657	0.504302	0.320704	0.280554	58.7151
other_max_M_AU05_r	327	-0.0834829	0.496461	-0.0500981	0.455918	-0.168156	-0.754752	-0.04	0.10699	0.946849	0.76483	0.504302	-0.26915	0.31008	59.5349
