Feature	SortIndex	Mean_W	StErr_W	Mean_W_GM	StErr_W_GM	CVratio	CVratio_GM	P_Relia95CI_GM	SignConst	Z_SignConst	P_SignConst	Pfdr_SignConst	Z_Perm	P_PermProb	Pfdr_PermProb
self_sd_H_AU23_r	166	0.0342811	0.468913	0.0395602	0.431378	0.0731075	0.332408	0.04	0.0465396	0.384118	0.455379	0.312498	1.05035	0.277508	51.6768
self_sd_H_AU25_r	167	-0.0906645	0.569322	-0.0767032	0.523569	-0.15925	-0.730972	-0.05	0.148892	1.22889	0.960364	0.646073	-0.265507	0.291476	47.165
self_sd_H_AU26_r	168	0.239111	0.455883	0.242827	0.419044	0.5245	2.36825	0.24	0.402026	3.31815	3.34383	1.91101	2.23509	0.383665	35.8355
self_sd_H_AU45_r	169	-0.0280369	0.497089	-0.0237925	0.456616	-0.0564022	-0.171619	-0.02	0.0396703	0.327421	0.429837	0.299422	0.737243	0.275324	56.2979
self_sd_H_MEA_body	170	-0.0487992	0.323956	-0.0563921	0.302329	-0.150635	-0.672283	-0.04	0.0939378	0.775323	0.659408	0.446714	-0.417006	0.282061	52.2702
self_sd_H_MEA_head	171	0.0754987	0.373367	0.0917788	0.346532	0.202211	0.9048	0.06	0.148205	1.22322	0.956156	0.645218	0.347782	0.297349	50.391
self_sd_M_AU01_r	172	0.00518899	0.442536	-0.00512939	0.40961	0.0117256	0.0479208	-0.05	0.0118496	0.0978012	0.336257	0.263557	0.549873	0.307926	50.3356
self_sd_M_AU02_r	173	-0.0314114	0.48317	-0.0311479	0.445192	-0.065011	-0.231231	-0.03	0.0407007	0.335926	0.433606	0.299722	0.183618	0.302459	48.0303
self_sd_M_AU04_r	174	0.117437	0.553196	0.138904	0.503261	0.212288	1.00143	0.11	0.129658	1.07014	0.846864	0.574271	0.551584	0.299151	55.9633
self_sd_M_AU05_r	175	-0.108971	0.456765	-0.106398	0.426993	-0.238572	-1.08581	-0.08	0.200069	1.65128	1.3068	0.894752	-0.44978	0.325002	50.5406
self_sd_M_AU06_r	176	-0.149731	0.561263	-0.0939863	0.523107	-0.266775	-1.17986	-0.09	0.144084	1.18921	0.931149	0.630119	-0.729678	0.299383	38.8699
self_sd_M_AU07_r	177	0.125309	0.41757	0.144227	0.389043	0.30009	1.29993	0.1	0.204534	1.68813	1.34015	0.899459	1.27095	0.331935	52.3048
self_sd_M_AU09_r	178	0.0785498	0.352899	0.081076	0.32405	0.222584	0.99101	0.02	0.1853	1.52938	1.20008	0.816588	1.44537	0.311534	49.5489
self_sd_M_AU10_r	179	0.0242975	0.483617	0.0458831	0.449853	0.0502413	0.230208	0.1	0.0307402	0.253716	0.398095	0.290088	0.333999	0.279359	50.8004
self_sd_M_AU12_r	180	-0.342757	0.552603	-0.319856	0.517349	-0.620259	-2.74965	-0.22	0.400653	3.30682	3.32623	1.91101	-2.08576	0.429134	15.9869
self_sd_M_AU14_r	181	-0.0954136	0.51689	-0.0832062	0.478721	-0.184592	-0.798789	-0.05	0.120385	0.993604	0.795316	0.549411	-0.125972	0.296519	51.9817
self_sd_M_AU15_r	182	0.146232	0.345353	0.151592	0.316885	0.423426	1.9186	0.2	0.300017	2.47621	2.17788	1.40621	0.991906	0.345306	31.7179
self_sd_M_AU17_r	183	-0.17648	0.472139	-0.169012	0.433785	-0.373789	-1.62563	-0.1	0.28044	2.31463	1.98646	1.29672	-0.659838	0.316951	41.0458
self_sd_M_AU20_r	184	0.144371	0.404324	0.135494	0.370147	0.357067	1.65162	0.15	0.27151	2.24092	1.90255	1.24945	1.11813	0.327358	45.3672
self_sd_M_AU23_r	185	0.128022	0.452961	0.119783	0.422704	0.282633	1.29602	0.06	0.201786	1.66546	1.31957	0.894752	1.42164	0.322959	52.2182
self_sd_M_AU25_r	186	-0.123037	0.509793	-0.101249	0.470915	-0.241347	-1.10162	-0.05	0.190452	1.57191	1.23668	0.8371	-0.425974	0.299968	48.9139
self_sd_M_AU26_r	187	0.201049	0.368651	0.213154	0.330183	0.545363	2.61679	0.25	0.438434	3.61865	3.82952	1.9593	2.16396	0.390572	36.4754
self_sd_M_AU45_r	188	0.0126348	0.508056	0.0130959	0.47122	0.0248688	0.186239	0.05	0.0163146	0.134654	0.350234	0.267569	1.05865	0.287349	53.9016
self_sd_M_MEA_body	189	0.0121794	0.377287	0.027636	0.352298	0.0322814	0.195015	0	0.0637129	0.525859	0.523613	0.358803	-0.130418	0.295955	53.4213
self_sd_M_MEA_head	190	0.0480564	0.39943	0.0542436	0.371556	0.120312	0.591029	0.06	0.0894728	0.73847	0.638056	0.435891	-0.0600274	0.308518	54.0373
self_kurtosis_H_AU01_r	191	0.0259776	0.312279	0.0323352	0.283702	0.0831873	0.391346	0.09	0.0551262	0.454988	0.488707	0.340287	-0.451964	0.288316	50.5978
self_kurtosis_H_AU02_r	192	0.00714129	0.336704	0.00634642	0.301785	0.0212094	0.161254	0.07	0.0382964	0.316082	0.424847	0.298818	-0.757689	0.296784	49.1449
self_kurtosis_H_AU04_r	193	0.0277154	0.317227	0.0244516	0.29232	0.0873679	0.400871	0.02	0.0575305	0.474832	0.49832	0.342951	-0.0862557	0.280577	51.4691
self_kurtosis_H_AU05_r	194	-0.00453925	0.35734	-0.00402801	0.318961	-0.0127029	-0.14339	-0.05	0.0156277	0.128984	0.348058	0.267569	-0.583447	0.297467	52.0957
self_kurtosis_H_AU06_r	195	-0.00353842	0.492947	-0.0294639	0.459958	-0.0071781	-0.115925	-0.07	0.0431049	0.35577	0.442485	0.305405	-0.628105	0.311244	44.8641
self_kurtosis_H_AU07_r	196	0.0758953	0.480734	0.0861939	0.437992	0.157874	0.751708	0.06	0.121072	0.999273	0.799064	0.550274	0.239445	0.285417	48.5448
self_kurtosis_H_AU09_r	197	0.0472188	0.277383	0.0415001	0.254002	0.170229	0.797343	0.05	0.126567	1.04463	0.829454	0.562935	0.445858	0.285204	52.7634
self_kurtosis_H_AU10_r	198	0.0332384	0.301045	0.0301595	0.276971	0.11041	0.556095	0.07	0.0973725	0.803671	0.676143	0.460776	0.295317	0.291473	52.7799
self_kurtosis_H_AU12_r	199	0.0736374	0.341708	0.0603346	0.319606	0.215498	0.962353	0.07	0.165379	1.36496	1.06484	0.705895	0.339151	0.299204	44.4179
self_kurtosis_H_AU14_r	200	0.126709	0.345284	0.136338	0.322223	0.366971	1.57706	0.14	0.279753	2.30896	1.97993	1.29672	0.231434	0.342882	47.4506
self_kurtosis_H_AU15_r	201	0.0788898	0.315712	0.0757692	0.291667	0.249879	1.08726	0.07	0.1774	1.46418	1.14526	0.765699	0.575975	0.30403	50.1935
self_kurtosis_H_AU17_r	202	-0.0490073	0.40798	-0.0668453	0.374607	-0.120122	-0.541806	-0.06	0.105272	0.868872	0.715663	0.492178	-0.81768	0.288247	46.5497
self_kurtosis_H_AU20_r	203	-0.0179548	0.278904	-0.0184423	0.260633	-0.0643764	-0.273716	-0.02	0.0314271	0.259386	0.400479	0.290088	-0.689973	0.276256	48.492
self_kurtosis_H_AU23_r	204	-0.0140066	0.3746	-0.0170176	0.344057	-0.0373908	-0.213202	-0.09	0.0461961	0.381283	0.454079	0.312498	-0.608473	0.289762	47.8701
self_kurtosis_H_AU25_r	205	0.127015	0.500386	0.142561	0.45658	0.253834	1.14695	0.13	0.162287	1.33945	1.04474	0.691737	0.93731	0.322493	46.4539
self_kurtosis_H_AU26_r	206	-0.154188	0.473372	-0.164161	0.435717	-0.325723	-1.54998	-0.11	0.279066	2.30329	1.97341	1.29672	-0.749064	0.331354	37.5551
self_kurtosis_H_AU45_r	207	-0.0469921	0.492471	-0.0413791	0.450554	-0.0954211	-0.48069	-0.02	0.0808861	0.6676	0.598264	0.411429	-0.71285	0.277235	54.4915
self_kurtosis_H_MEA_body	208	0.166579	0.379512	0.149789	0.354825	0.438929	1.95886	0.12	0.351537	2.90144	2.73112	1.72597	1.33504	0.363966	35.9678
self_kurtosis_H_MEA_head	209	0.11768	0.384238	0.107991	0.348351	0.30627	1.43622	0.15	0.209342	1.72782	1.37665	0.924892	0.327463	0.295304	48.6642
self_kurtosis_M_AU01_r	210	-0.0183771	0.371647	-0.0163888	0.335608	-0.0494478	-0.268881	-0.08	0.052722	0.435145	0.479217	0.333089	-0.642189	0.28907	53.1759
self_kurtosis_M_AU02_r	211	0.055686	0.508242	0.0484561	0.46837	0.109566	0.468569	0.01	0.105959	0.874541	0.719167	0.492943	-0.38092	0.282584	49.6896
self_kurtosis_M_AU04_r	212	0.0508456	0.365933	0.037539	0.342112	0.138948	0.55597	0.04	0.0819165	0.676104	0.602952	0.413598	0.285506	0.29391	50.0453
self_kurtosis_M_AU05_r	213	0.0130286	0.418037	0.017928	0.38084	0.0311662	0.167892	0.05	0.0163146	0.134654	0.350234	0.267569	0.116746	0.323783	47.6447
self_kurtosis_M_AU06_r	214	0.0808084	0.431749	0.0710632	0.395921	0.187165	0.783769	0.1	0.0736734	0.608068	0.566117	0.391655	0.545667	0.293752	45.0287
self_kurtosis_M_AU07_r	215	0.00641548	0.439648	0.00874351	0.39954	0.0145923	0.061082	0.03	0.00498025	0.0411049	0.315508	0.248437	-0.21838	0.286488	52.8576
self_kurtosis_M_AU09_r	216	-0.0711996	0.397877	-0.0731808	0.365363	-0.178949	-0.764728	-0.05	0.13378	1.10416	0.870434	0.579091	-1.126	0.309424	49.5208
self_kurtosis_M_AU10_r	217	0.0273722	0.338588	0.0226008	0.315805	0.080842	0.358244	0.08	0.0643998	0.531528	0.526475	0.359272	0.234586	0.287849	51.6078
self_kurtosis_M_AU12_r	218	0.0699114	0.32052	0.0632501	0.299627	0.218118	0.922966	0.08	0.11592	0.956751	0.771224	0.528186	0.121385	0.297119	37.3857
self_kurtosis_M_AU14_r	219	0.0985001	0.352093	0.103193	0.324542	0.279756	1.21656	0.08	0.220333	1.81854	1.46229	0.96683	0.0910596	0.304067	49.1138
self_kurtosis_M_AU15_r	220	0.0585986	0.337705	0.0428292	0.304504	0.17352	0.756558	0.04	0.106303	0.877376	0.720924	0.492943	0.835929	0.293405	50.4938
self_kurtosis_M_AU17_r	221	-0.00404766	0.425883	-0.000361414	0.39202	-0.00950416	-0.086475	-0.06	0.032801	0.270725	0.405275	0.290088	-0.0150706	0.292826	41.9157
self_kurtosis_M_AU20_r	222	0.0554295	0.363853	0.0598424	0.331079	0.15234	0.648597	0.05	0.131032	1.08148	0.854676	0.575922	0.115761	0.290834	52.2311
self_kurtosis_M_AU23_r	223	0.0204543	0.407745	-0.0075037	0.377497	0.0501645	0.169024	-0.05	0.0180319	0.148828	0.355714	0.267569	-0.0454524	0.290819	52.8605
self_kurtosis_M_AU25_r	224	0.068254	0.394911	0.0496758	0.362417	0.172834	0.771702	0.11	0.113172	0.934073	0.756631	0.519271	0.184659	0.316136	37.9068
self_kurtosis_M_AU26_r	225	-0.19246	0.398479	-0.181142	0.370066	-0.482987	-2.15571	-0.2	0.361498	2.98365	2.84644	1.77926	-1.2482	0.38389	37.5378
self_kurtosis_M_AU45_r	226	-0.0845922	0.433361	-0.0813699	0.403224	-0.195201	-0.781051	-0.06	0.158509	1.30827	1.02049	0.678396	-0.713208	0.293281	54.6034
self_kurtosis_M_MEA_body	227	0.151889	0.3383	0.151227	0.308481	0.448978	1.97582	0.15	0.368023	3.03751	2.92346	1.79961	1.32836	0.389985	36.4824
self_kurtosis_M_MEA_head	228	0.151915	0.517672	0.133651	0.469879	0.293457	1.35896	0.12	0.225829	1.86389	1.50629	0.995218	0.621141	0.310464	47.8105
self_skew_H_AU01_r	229	-0.0155285	0.358044	-0.00682521	0.323046	-0.0433705	-0.184818	-0.11	0.0310836	0.256551	0.399285	0.290088	-0.723508	0.293522	52.8273
self_skew_H_AU02_r	230	-0.0201576	0.37361	-0.0232357	0.334988	-0.0539537	-0.196699	-0.09	0.0266186	0.219698	0.383994	0.281332	-1.03527	0.292017	49.4408
self_skew_H_AU04_r	231	0.0029365	0.386709	-0.0125549	0.358187	0.00759356	-0.00709362	-0.03	0.00601065	0.0496093	0.318563	0.248437	-0.183474	0.27871	52.1724
self_skew_H_AU05_r	232	0.0167168	0.37518	0.0155629	0.339469	0.0445568	0.17563	0.02	0.0194058	0.160167	0.36014	0.267697	-0.325687	0.293921	51.8676
self_skew_H_AU06_r	233	-0.0886361	0.511693	-0.121752	0.48045	-0.173221	-0.827783	-0.1	0.127597	1.05313	0.835232	0.565687	-0.986488	0.334592	54.0341
self_skew_H_AU07_r	234	-0.0560348	0.583352	-0.0481839	0.533653	-0.0960566	-0.425547	-0.05	0.092564	0.763983	0.65279	0.443137	-0.470986	0.300602	51.7694
self_skew_H_AU09_r	235	0.0433084	0.357047	0.0314619	0.32275	0.121296	0.584821	0.05	0.0860381	0.710122	0.62194	0.424945	0.316358	0.282289	55.0183
self_skew_H_AU10_r	236	-0.0097163	0.339358	-0.0167416	0.312332	-0.0286314	-0.134019	-0.07	0.0170015	0.140324	0.352419	0.267569	-0.00183575	0.292589	52.6118
self_skew_H_AU12_r	237	0.100274	0.404612	0.0875419	0.380792	0.247827	1.09733	0.11	0.137901	1.13818	0.894412	0.596635	0.488046	0.312801	38.7949
self_skew_H_AU14_r	238	0.122622	0.35475	0.126143	0.329876	0.345657	1.51347	0.07	0.271166	2.23809	1.89937	1.24945	0.22673	0.324548	45.8818
self_skew_H_AU15_r	239	0.0649859	0.342852	0.0647464	0.316044	0.189545	0.786375	0.04	0.134123	1.107	0.872417	0.579091	0.3211	0.294558	50.9669
self_skew_H_AU17_r	240	-0.0429824	0.43129	-0.0633701	0.400634	-0.0996601	-0.469341	-0.05	0.0911901	0.752644	0.646215	0.441441	-0.693667	0.295471	50.6996
self_skew_H_AU20_r	241	-0.0365079	0.349534	-0.0406583	0.327724	-0.104448	-0.404476	-0.03	0.0709256	0.58539	0.554174	0.382145	-0.803856	0.28142	45.768
self_skew_H_AU23_r	242	0.00346621	0.389768	-0.00183951	0.357045	0.00889302	0.0131324	-0.06	0.00257599	0.0212611	0.30846	0.24719	-0.429309	0.28278	47.7572
self_skew_H_AU25_r	243	0.168491	0.504808	0.195616	0.460792	0.333772	1.53544	0.14	0.240941	1.98862	1.63132	1.07567	1.1709	0.349719	35.0895
self_skew_H_AU26_r	244	-0.104554	0.500046	-0.111297	0.460338	-0.209089	-0.985996	-0.07	0.175339	1.44717	1.13121	0.755551	-0.346341	0.300559	43.2955
self_skew_H_AU45_r	245	-0.0836116	0.446034	-0.0889019	0.407868	-0.187456	-0.876677	-0.06	0.155418	1.28276	1.00092	0.672946	-0.922073	0.288363	53.6435
self_skew_H_MEA_body	246	0.209426	0.41797	0.203653	0.390302	0.501055	2.24532	0.15	0.398248	3.28697	3.29554	1.91101	1.4778	0.393244	32.7098
self_skew_H_MEA_head	247	0.168794	0.465906	0.161028	0.422082	0.362292	1.72906	0.16	0.258801	2.13604	1.78679	1.18146	0.519965	0.318525	48.448
self_skew_M_AU01_r	248	-0.0122816	0.417618	0.00071507	0.377473	-0.0294087	-0.149263	0.06	0.0015456	0.0127567	0.305473	0.246079	-0.458408	0.288491	52.3539
self_skew_M_AU02_r	249	0.0297175	0.524477	0.0224139	0.48193	0.0566612	0.235138	0.06	0.0582174	0.480502	0.50109	0.34338	-0.480487	0.281774	49.6176
self_skew_M_AU04_r	250	0.0138618	0.453987	0.00170203	0.422222	0.0305336	0.0766075	0.03	0.0132234	0.109141	0.340516	0.263557	0.0774073	0.287284	53.8651
self_skew_M_AU05_r	251	-0.0200631	0.429367	-0.0116699	0.390756	-0.0467272	-0.186315	-0.07	0.0386399	0.318917	0.426091	0.298818	-0.126404	0.313956	45.26
self_skew_M_AU06_r	252	-0.0553364	0.460511	-0.0827594	0.422369	-0.120163	-0.58753	-0.11	0.102181	0.843358	0.700027	0.481971	-0.314496	0.309044	52.5893
self_skew_M_AU07_r	253	-0.106375	0.543391	-0.0989894	0.497209	-0.195762	-0.903247	-0.06	0.158509	1.30827	1.02049	0.678396	-0.666493	0.320278	52.7592
self_skew_M_AU09_r	254	-0.0866125	0.380642	-0.0813387	0.348049	-0.227543	-1.00685	-0.05	0.203503	1.67963	1.33241	0.898754	-1.15532	0.319233	47.73
self_skew_M_AU10_r	255	-0.0614889	0.395614	-0.0564254	0.363572	-0.155427	-0.713552	-0.09	0.124163	1.02479	0.81607	0.558506	-0.313289	0.314283	54.5038
self_skew_M_AU12_r	256	0.10543	0.372856	0.0860728	0.349304	0.282763	1.20166	0.09	0.121415	1.00211	0.800943	0.550274	0.490364	0.316733	33.7645
self_skew_M_AU14_r	257	0.0686804	0.396839	0.0592295	0.365717	0.173069	0.728302	0.05	0.102524	0.846193	0.701753	0.481971	0.0274896	0.297969	51.4538
self_skew_M_AU15_r	258	0.128274	0.412859	0.115514	0.376466	0.310696	1.42999	0.08	0.229263	1.89224	1.53418	1.01239	1.21248	0.329778	48.835
self_skew_M_AU17_r	259	-0.0155119	0.412296	0.00284308	0.381306	-0.0376232	-0.184574	0.03	0.0211231	0.174341	0.365726	0.271258	-0.0199268	0.297919	47.6514
self_skew_M_AU20_r	260	0.0421986	0.359242	0.0633622	0.328396	0.117466	0.460054	0.04	0.109394	0.90289	0.736856	0.505099	-0.0247754	0.283101	52.8833
self_skew_M_AU23_r	261	0.0166316	0.419353	-0.00851541	0.389988	0.0396602	0.118464	-0.07	0.0156277	0.128984	0.348058	0.267569	-0.065478	0.287439	54.1617
self_skew_M_AU25_r	262	0.130169	0.422891	0.120464	0.384158	0.307807	1.41577	0.17	0.192512	1.58892	1.2515	0.847812	0.844221	0.345241	37.2225
self_skew_M_AU26_r	263	-0.179707	0.442883	-0.180197	0.413366	-0.405767	-1.81677	-0.14	0.296583	2.44787	2.14356	1.39992	-1.05187	0.354534	40.227
self_skew_M_AU45_r	264	-0.123226	0.445834	-0.124007	0.415788	-0.276394	-1.13602	-0.09	0.20419	1.6853	1.33757	0.899459	-0.95297	0.305999	54.3623
self_skew_M_MEA_body	265	0.19701	0.387145	0.195379	0.357116	0.508879	2.30242	0.19	0.417482	3.44572	3.54551	1.91101	1.53955	0.41527	32.1645
self_skew_M_MEA_head	266	0.181444	0.557873	0.166845	0.50458	0.325242	1.53933	0.12	0.248841	2.05383	1.69905	1.12543	0.676383	0.32842	48.0607
other_min_H_AU01_r	267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU02_r	268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU04_r	269	0.076361	0.23991	0.0684911	0.214461	0.318291	1.43696	0.14	0.150703	1.24383	0.971509	0.653264	0.402408	0.29332	41.891
other_min_H_AU05_r	270	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU06_r	271	0.120179	0.303793	0.105732	0.272794	0.395595	1.6391	0.11	0.210824	1.74005	1.38801	0.926921	0.990539	0.367403	49.1297
other_min_H_AU07_r	272	0.127574	0.323925	0.121142	0.295967	0.393837	1.69412	0.08	0.25757	2.12587	1.77581	1.177	1.39851	0.350406	42.6288
other_min_H_AU09_r	273	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU10_r	274	0.172026	0.327097	0.160771	0.303418	0.525918	2.30278	0.19	0.354285	2.92411	2.76266	1.72597	1.58494	0.401506	33.3878
other_min_H_AU12_r	275	0.024987	0.275877	0.013932	0.251588	0.0905728	0.335086	0.03	0.0123263	0.101736	0.33773	0.263557	-0.294099	0.305126	47.5869
other_min_H_AU14_r	276	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU15_r	277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU17_r	278	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU20_r	279	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU23_r	280	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU25_r	281	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU26_r	282	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU45_r	283	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_MEA_body	284	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_MEA_head	285	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU01_r	286	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU02_r	287	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU04_r	288	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU05_r	289	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU06_r	290	0.203099	0.451096	0.172822	0.416109	0.450235	2.04969	0.19	0.259488	2.14171	1.79294	1.18146	1.17199	0.376746	45.3472
other_min_M_AU07_r	291	0.186862	0.404359	0.165454	0.370855	0.46212	2.03781	0.18	0.259696	2.14342	1.7948	1.18146	1.19821	0.376755	41.7561
other_min_M_AU09_r	292	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU10_r	293	0.156308	0.341998	0.147675	0.314696	0.457044	1.98804	0.19	0.3076	2.5388	2.25479	1.45316	1.37352	0.385897	40.9323
other_min_M_AU12_r	294	0.0447679	0.28366	0.0425784	0.260866	0.157822	0.696069	0.05	0.0920938	0.760103	0.650535	0.443137	-0.14468	0.307637	53.1328
other_min_M_AU14_r	295	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU15_r	296	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU17_r	297	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU20_r	298	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU23_r	299	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU25_r	300	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU26_r	301	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU45_r	302	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_MEA_body	303	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_MEA_head	304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_max_H_AU01_r	305	-0.071676	0.533646	-0.0612998	0.490328	-0.134314	-0.611149	-0.04	0.115233	0.951082	0.767559	0.527369	-0.498227	0.292135	54.0854
other_max_H_AU02_r	306	-0.0924309	0.516777	-0.0901188	0.473111	-0.17886	-0.831342	-0.04	0.133093	1.09849	0.866478	0.578316	-0.592173	0.300571	50.12
other_max_H_AU04_r	307	-0.0426162	0.439198	-0.0311262	0.397559	-0.0970318	-0.41817	-0.09	0.0685214	0.565546	0.54386	0.374251	-0.547203	0.284758	50.3101
other_max_H_AU05_r	308	-0.272342	0.443201	-0.283831	0.403819	-0.614488	-2.83789	-0.28	0.465224	3.83976	4.21058	2.08673	-2.05154	0.44944	11.2902
other_max_H_AU06_r	309	0.132538	0.5383	0.151988	0.49055	0.246216	1.15896	0.12	0.165035	1.36213	1.06259	0.705895	0.972761	0.349587	52.7586
other_max_H_AU07_r	310	0.329858	0.598565	0.35391	0.551082	0.551082	2.57737	0.3	0.385197	3.17925	3.13177	1.91101	2.06911	0.421373	42.9163
other_max_H_AU09_r	311	0.075701	0.28782	0.0713789	0.259012	0.263015	1.25839	0.07	0.21106	1.742	1.38982	0.926921	1.22437	0.311964	43.3841
other_max_H_AU10_r	312	0.0926313	0.500176	0.0893419	0.465376	0.185197	0.837483	0.05	0.130002	1.07298	0.848813	0.574271	0.956654	0.320298	49.8453
other_max_H_AU12_r	313	-0.350006	0.613713	-0.35244	0.57933	-0.570308	-2.49384	-0.19	0.365619	3.01766	2.89495	1.79229	-1.7845	0.420568	15.4096
other_max_H_AU14_r	314	-0.0841282	0.441198	-0.0727026	0.414173	-0.190681	-0.837847	-0.07	0.125193	1.03329	0.821789	0.558506	-0.104043	0.28962	50.8307
other_max_H_AU15_r	315	0.339815	0.522835	0.350197	0.477869	0.649947	2.94367	0.31	0.492014	4.06088	4.61182	2.18694	1.34926	0.411048	38.1908
other_max_H_AU17_r	316	-0.252778	0.586289	-0.24382	0.533786	-0.431149	-1.95376	-0.19	0.339859	2.80505	2.59939	1.69302	-1.1974	0.356776	30.0957
other_max_H_AU20_r	317	0.160382	0.376514	0.160114	0.338399	0.425966	1.94734	0.17	0.349476	2.88443	2.7076	1.72597	1.06064	0.336634	42.1218
other_max_H_AU23_r	318	-0.00915273	0.478401	-0.0108939	0.43278	-0.0191319	-0.0835603	-0.04	0.022497	0.185681	0.370236	0.271258	0.412346	0.263862	53.289
other_max_H_AU25_r	319	-0.0479616	0.604513	-0.0173037	0.550446	-0.0793391	-0.374497	-0.03	0.0431049	0.35577	0.442485	0.305405	0.0217299	0.286357	47.5732
other_max_H_AU26_r	320	0.115512	0.555435	0.128804	0.510846	0.207967	0.92132	0.09	0.156105	1.28842	1.00525	0.673787	1.57928	0.297111	48.9132
other_max_H_AU45_r	321	0.000394305	0.570787	0.00167954	0.533043	0.00069081	0.0424271	0.04	0.00429332	0.0354352	0.313483	0.248437	1.09752	0.291815	54.2194
other_max_H_MEA_body	322	0.207571	0.412763	0.200303	0.385919	0.502881	2.26881	0.17	0.38554	3.18208	3.13602	1.91101	1.46722	0.392114	30.6677
other_max_H_MEA_head	323	0.112524	0.368054	0.109773	0.334657	0.305728	1.46475	0.12	0.22995	1.89791	1.5398	1.01254	0.162733	0.291495	49.2159
other_max_M_AU01_r	324	0.00428013	0.617735	0.00509876	0.568395	0.00692875	0.0188438	0.04	0.000858664	0.00708705	0.303493	0.245967	0.398712	0.330515	53.4912
other_max_M_AU02_r	325	0.0525648	0.507153	0.0582027	0.468776	0.103647	0.418139	0.06	0.0348618	0.287734	0.412541	0.290088	0.380576	0.281891	53.0128
other_max_M_AU04_r	326	0.126431	0.425567	0.146399	0.389646	0.297088	1.36562	0.08	0.234415	1.93476	1.5766	1.0382	0.876759	0.319554	49.3042
other_max_M_AU05_r	327	-0.158897	0.491899	-0.154834	0.450905	-0.323028	-1.4598	-0.13	0.214151	1.76751	1.41373	0.938242	-0.508233	0.317795	48.3227
