Feature	SortIndex	Mean_W	StErr_W	Mean_W_GM	StErr_W_GM	CVratio	CVratio_GM	P_Relia95CI_GM	SignConst	Z_SignConst	P_SignConst	Pfdr_SignConst	Z_Perm	P_PermProb	Pfdr_PermProb
self_sd_H_AU17_r	164	-0.232086	0.434963	-0.219207	0.397314	-0.533576	-2.4287	-0.22	0.372145	2.96147	2.81506	1.66893	-2.93565	0.388418	28.4217
self_sd_H_AU20_r	165	-0.0879328	0.536599	-0.078512	0.487834	-0.16387	-0.719846	-0.06	0.13481	1.0728	0.848688	0.453734	-0.299372	0.290024	56.9915
self_sd_H_AU23_r	166	-0.144202	0.454034	-0.138024	0.41257	-0.317601	-1.49095	-0.14	0.223768	1.78071	1.4262	0.774296	-0.700308	0.294242	55.3226
self_sd_H_AU25_r	167	-0.0403208	0.440606	-0.0428362	0.39695	-0.0915121	-0.525413	-0.08	0.0856947	0.681943	0.606184	0.357393	-1.26939	0.297699	52.1913
self_sd_H_AU26_r	168	-0.224408	0.548543	-0.216439	0.494922	-0.409098	-1.85267	-0.19	0.265327	2.11143	1.76026	0.958624	-1.00258	0.322268	39.2643
self_sd_H_AU45_r	169	-0.00696336	0.507531	-0.0217909	0.458768	-0.0137201	-0.0807096	-0.08	0.0420745	0.334822	0.433115	0.286268	0.702037	0.270985	59.3973
self_sd_H_MEA_body	170	0.0436	0.264998	0.0515745	0.241229	0.16453	0.827991	0.08	0.149236	1.18759	0.929974	0.496318	0.603804	0.311642	56.7829
self_sd_H_MEA_head	171	0.0755855	0.258019	0.0774821	0.239354	0.292946	1.35686	0.07	0.21106	1.67958	1.33236	0.710479	1.42641	0.322399	40.2717
self_sd_M_AU01_r	172	-0.217972	0.342301	-0.227647	0.315489	-0.636786	-2.96706	-0.3	0.501631	3.9919	4.48448	2.83775	-3.30193	0.426497	25.7421
self_sd_M_AU02_r	173	-0.193135	0.351433	-0.201009	0.328218	-0.549565	-2.46873	-0.22	0.418169	3.32772	3.35873	1.93384	-2.51996	0.385483	43.1128
self_sd_M_AU04_r	174	0.0165236	0.442055	0.0141916	0.403529	0.037379	0.227953	0.03	0.0362356	0.288357	0.412809	0.286268	0.0462726	0.296553	57.9947
self_sd_M_AU05_r	175	-0.195431	0.469774	-0.185339	0.431357	-0.416012	-1.91717	-0.18	0.323716	2.57608	2.30134	1.32684	-1.03038	0.295796	41.33
self_sd_M_AU06_r	176	0.0786088	0.387443	0.0839068	0.356581	0.202891	0.912406	0.06	0.137558	1.09466	0.863812	0.455963	0.681314	0.30031	56.7243
self_sd_M_AU07_r	177	-0.0296193	0.387139	-0.0279964	0.351426	-0.0765081	-0.396885	-0.06	0.0698952	0.556214	0.539054	0.335281	0.181967	0.286469	57.7467
self_sd_M_AU09_r	178	0.0357604	0.430527	0.0348841	0.391762	0.0830618	0.441415	0.09	0.0668041	0.531615	0.526519	0.332086	0.884155	0.292184	45.0223
self_sd_M_AU10_r	179	0.127437	0.515938	0.153387	0.474967	0.247001	1.11283	0.16	0.130002	1.03453	0.822625	0.439137	0.704255	0.289469	52.2772
self_sd_M_AU12_r	180	0.0464263	0.370332	0.0503025	0.340532	0.125364	0.576212	0.04	0.0829469	0.660078	0.594138	0.353948	0.0633761	0.286405	57.294
self_sd_M_AU14_r	181	0.168294	0.627442	0.17566	0.568438	0.268223	1.29446	0.26	0.109737	0.87327	0.718381	0.387333	1.27807	0.295888	57.795
self_sd_M_AU15_r	182	-0.000424774	0.305121	0.00692743	0.275672	-0.00139215	-0.190476	0.06	0.012193	0.09703	0.335968	0.25744	-0.228466	0.27559	58.0793
self_sd_M_AU17_r	183	-0.145901	0.405739	-0.145275	0.372805	-0.359592	-1.63891	-0.13	0.307573	2.44762	2.14326	1.23689	-2.2827	0.348218	37.538
self_sd_M_AU20_r	184	-0.0196186	0.372869	-0.022106	0.334884	-0.0526152	-0.207119	-0.03	0.0637129	0.507016	0.514177	0.324824	0.214729	0.285944	53.9449
self_sd_M_AU23_r	185	-0.0874356	0.438068	-0.0742825	0.403946	-0.199594	-0.958544	-0.09	0.125537	0.998999	0.798883	0.419324	-0.0843906	0.292616	58.5769
self_sd_M_AU25_r	186	-0.0397983	0.538011	-0.061258	0.476683	-0.073973	-0.395841	-0.08	0.0613086	0.487883	0.504711	0.320378	-1.08044	0.331444	40.4332
self_sd_M_AU26_r	187	-0.150002	0.531657	-0.15099	0.482549	-0.28214	-1.3585	-0.12	0.192169	1.52925	1.19996	0.621681	-1.04799	0.324441	44.2191
self_sd_M_AU45_r	188	0.0402177	0.463985	0.0389146	0.423861	0.0866788	0.372153	0.06	0.0630259	0.50155	0.51146	0.324625	1.12711	0.298479	58.7178
self_sd_M_MEA_body	189	0.0909799	0.301312	0.0904544	0.273782	0.301946	1.44921	0.1	0.255367	2.03216	1.67637	0.904697	1.65476	0.357261	29.1825
self_sd_M_MEA_head	190	0.0802098	0.271158	0.0761515	0.244593	0.295805	1.38163	0.12	0.211403	1.68231	1.33485	0.710479	1.36874	0.320025	30.8904
self_kurtosis_H_AU01_r	191	-0.00930828	0.330354	-0.00443218	0.301379	-0.0281767	-0.0945924	-0.05	0.0413876	0.329355	0.430692	0.286268	0.354286	0.272135	57.0577
self_kurtosis_H_AU02_r	192	0.0370364	0.336181	0.0386764	0.312157	0.110168	0.468114	0	0.0801992	0.638212	0.582249	0.352674	-0.180182	0.283378	55.8271
self_kurtosis_H_AU04_r	193	-0.0211867	0.285471	-0.0123247	0.256382	-0.0742168	-0.423509	-0.06	0.0516916	0.411353	0.468002	0.29354	-0.903629	0.294594	53.0537
self_kurtosis_H_AU05_r	194	0.116947	0.331397	0.122128	0.290258	0.35289	1.674	0.2	0.3062	2.43668	2.1301	1.2367	1.28743	0.335252	37.8613
self_kurtosis_H_AU06_r	195	-0.024263	0.369546	-0.0296537	0.332839	-0.0656561	-0.235986	-0.06	0.0135669	0.107963	0.340072	0.257613	0.513916	0.288181	46.7126
self_kurtosis_H_AU07_r	196	0.0974224	0.339231	0.0945891	0.31173	0.287186	1.24063	0.06	0.249871	1.98843	1.63112	0.887479	0.451394	0.280792	52.5239
self_kurtosis_H_AU09_r	197	0.0494915	0.406596	0.0594803	0.364684	0.121722	0.526417	0.09	0.109737	0.87327	0.718381	0.387333	0.32315	0.292172	58.5288
self_kurtosis_H_AU10_r	198	-0.00948953	0.424782	-0.0326538	0.388341	-0.0223398	-0.0938136	-0.12	0.027649	0.220026	0.384128	0.279393	0.506622	0.294645	54.0896
self_kurtosis_H_AU12_r	199	-0.00607506	0.337627	-0.00424963	0.304126	-0.0179934	-0.0387723	-0.1	0.0094453	0.0751641	0.327863	0.25323	0.153879	0.30999	50.7417
self_kurtosis_H_AU14_r	200	-0.0172848	0.382561	-0.0259304	0.346589	-0.0451818	-0.219054	-0.13	0.0341748	0.271957	0.405798	0.286268	0.162144	0.301472	55.7353
self_kurtosis_H_AU15_r	201	0.195896	0.407995	0.202896	0.369651	0.480142	2.20464	0.21	0.38451	3.05986	2.95578	1.76134	1.47055	0.353593	37.0461
self_kurtosis_H_AU17_r	202	0.0203575	0.39623	0.0129895	0.368516	0.0513781	0.238581	0.02	0.0341748	0.271957	0.405798	0.286268	-0.0726259	0.282476	58.0955
self_kurtosis_H_AU20_r	203	-0.0626329	0.242841	-0.0567639	0.22149	-0.257917	-1.16192	-0.12	0.185643	1.47732	1.15617	0.61623	-1.70965	0.311494	43.5907
self_kurtosis_H_AU23_r	204	0.135532	0.478177	0.15909	0.437646	0.283435	1.26214	0.09	0.242658	1.93103	1.57285	0.86397	0.204518	0.28432	57.6508
self_kurtosis_H_AU25_r	205	-0.0023702	0.342124	-0.0178723	0.311355	-0.0069279	0.0302902	-0.11	0.032801	0.261024	0.401169	0.283784	0.0758768	0.285577	52.5197
self_kurtosis_H_AU26_r	206	0.0312502	0.338188	0.0347946	0.307867	0.0924049	0.486512	0.03	0.0812296	0.646411	0.586689	0.352674	0.14532	0.28572	47.3936
self_kurtosis_H_AU45_r	207	0.00126123	0.418914	-0.0236185	0.389738	0.00301071	0.0443753	-0.05	0.0249013	0.19816	0.375244	0.276698	-0.796804	0.283026	52.1618
self_kurtosis_H_MEA_body	208	0.0173213	0.299205	0.0118789	0.270709	0.0578911	0.14825	0.07	0.0506612	0.403153	0.464177	0.292149	-0.72173	0.285864	57.0337
self_kurtosis_H_MEA_head	209	0.0245556	0.312479	0.00802504	0.282438	0.0785831	0.241376	0.04	0.0307402	0.244625	0.394293	0.279482	0.0695573	0.273304	55.1799
self_kurtosis_M_AU01_r	210	0.132864	0.508641	0.126646	0.464575	0.261214	1.24917	0.1	0.223081	1.77524	1.42103	0.774296	2.02267	0.333646	22.7036
self_kurtosis_M_AU02_r	211	0.0624948	0.528818	0.0683366	0.485671	0.118178	0.567687	0.08	0.116263	0.925202	0.750972	0.387333	1.07719	0.316731	32.5332
self_kurtosis_M_AU04_r	212	-0.0586666	0.440055	-0.0586087	0.399184	-0.133317	-0.677754	-0.09	0.112485	0.895136	0.731991	0.387333	-1.15256	0.313912	52.5056
self_kurtosis_M_AU05_r	213	0.149513	0.400675	0.137715	0.368089	0.373154	1.66711	0.13	0.270136	2.14969	1.80163	0.978804	2.08367	0.348873	15.4474
self_kurtosis_M_AU06_r	214	0.0245946	0.239264	0.0208837	0.218099	0.102793	0.388999	0.04	0.0788253	0.627279	0.576364	0.352674	0.949659	0.302613	53.1918
self_kurtosis_M_AU07_r	215	0.0883102	0.347999	0.0994919	0.317047	0.253766	1.11146	0.1	0.202129	1.60851	1.26872	0.676348	0.315361	0.298488	48.072
self_kurtosis_M_AU09_r	216	0.0926789	0.404175	0.0852548	0.372217	0.229304	1.0263	0.05	0.167096	1.32972	1.03713	0.556735	0.676612	0.290834	41.9672
self_kurtosis_M_AU10_r	217	-0.0793246	0.570442	-0.125213	0.521359	-0.139058	-0.700078	-0.12	0.104242	0.829538	0.691649	0.386924	-0.362025	0.313913	57.2098
self_kurtosis_M_AU12_r	218	0.00563663	0.285254	-6.42789e-06	0.256281	0.0197601	0.0676291	-0.08	0.00120213	0.00956634	0.304358	0.242051	0.289717	0.296339	39.4322
self_kurtosis_M_AU14_r	219	-0.0661839	0.457798	-0.0675063	0.415268	-0.14457	-0.705968	-0.12	0.08226	0.654611	0.591151	0.35379	-0.764877	0.314446	57.3845
self_kurtosis_M_AU15_r	220	0.116459	0.396608	0.12184	0.368355	0.293637	1.34058	0.08	0.236476	1.88184	1.52391	0.839387	1.28186	0.31587	47.59
self_kurtosis_M_AU17_r	221	0.0247404	0.358758	0.0208759	0.327081	0.0689611	0.271115	0.04	0.0441353	0.351221	0.440439	0.286268	0.602359	0.280327	57.4325
self_kurtosis_M_AU20_r	222	-0.0245942	0.367353	-0.0273687	0.337109	-0.0669499	-0.28776	-0.08	0.0355487	0.28289	0.410463	0.286268	-1.02941	0.294082	49.9325
self_kurtosis_M_AU23_r	223	0.0138279	0.406038	0.0163904	0.362595	0.0340558	0.156048	0.06	0.0341748	0.271957	0.405798	0.286268	-0.816166	0.294081	51.6635
self_kurtosis_M_AU25_r	224	-0.0370377	0.414256	-0.0395683	0.367003	-0.0894079	-0.413638	-0.1	0.0705822	0.561681	0.541866	0.335281	-0.296435	0.299054	53.8949
self_kurtosis_M_AU26_r	225	0.00751461	0.421687	0.000409805	0.389241	0.0178204	0.00375732	0.03	0.0156277	0.124362	0.346292	0.259866	0.479997	0.278945	54.945
self_kurtosis_M_AU45_r	226	-0.0114485	0.329392	-0.00930204	0.301955	-0.0347565	-0.123436	-0.05	0.00291946	0.0232325	0.309155	0.243145	-0.252751	0.274859	54.4367
self_kurtosis_M_MEA_body	227	-0.0128834	0.357345	-0.0105284	0.317707	-0.0360532	-0.198176	-0.07	0.0176885	0.140762	0.352589	0.262161	-0.817557	0.281858	56.9071
self_kurtosis_M_MEA_head	228	0.0261721	0.375914	0.0314904	0.345481	0.0696227	0.314563	0.05	0.0461961	0.367621	0.447845	0.286268	0.327321	0.276447	54.4324
self_skew_H_AU01_r	229	0.010604	0.397357	0.0179419	0.36497	0.0266862	0.151567	0.05	0.0166581	0.132562	0.34943	0.261009	0.661641	0.280755	54.5807
self_skew_H_AU02_r	230	0.0653598	0.356321	0.0701314	0.330443	0.18343	0.798355	0.02	0.136184	1.08373	0.856229	0.454764	0.274211	0.288262	56.2656
self_skew_H_AU04_r	231	-0.0582905	0.353058	-0.0496813	0.316612	-0.165102	-0.82885	-0.09	0.145458	1.15753	0.908233	0.481799	-1.34204	0.313243	51.7338
self_skew_H_AU05_r	232	0.178369	0.389275	0.195607	0.346343	0.458209	2.1511	0.24	0.380045	3.02433	2.90451	1.7349	1.59178	0.358646	33.8525
self_skew_H_AU06_r	233	-0.0232285	0.406246	-0.0336854	0.364285	-0.0571782	-0.200062	-0.08	0.0135669	0.107963	0.340072	0.257613	0.469784	0.299434	45.2167
self_skew_H_AU07_r	234	0.10786	0.424334	0.11714	0.391618	0.254187	1.13862	0.11	0.192512	1.53198	1.20229	0.621681	0.573485	0.283994	46.8597
self_skew_H_AU09_r	235	-0.0167293	0.44863	-0.0118695	0.400816	-0.0372898	-0.175647	-0.12	0.00257599	0.0204993	0.308192	0.243145	-0.187652	0.298966	59.4592
self_skew_H_AU10_r	236	-0.0028071	0.539083	-0.0371608	0.490659	-0.00520717	-0.0370941	-0.15	0.0407007	0.323889	0.428278	0.286268	0.675744	0.314903	53.8094
self_skew_H_AU12_r	237	-0.0124864	0.385288	-0.0127536	0.345915	-0.0324079	-0.157496	-0.11	0.0218101	0.173561	0.365417	0.268915	0.115076	0.307968	51.0507
self_skew_H_AU14_r	238	-0.0560455	0.532186	-0.0759411	0.482106	-0.105312	-0.504407	-0.18	0.0747038	0.59448	0.55894	0.340885	-0.16147	0.31955	56.7373
self_skew_H_AU15_r	239	0.248497	0.462371	0.253487	0.422349	0.537441	2.46155	0.26	0.404431	3.21839	3.19074	1.87202	1.6296	0.370751	36.2118
self_skew_H_AU17_r	240	0.0411177	0.421743	0.0382015	0.390711	0.0974946	0.425766	0.03	0.097029	0.77214	0.657546	0.381884	0.00601077	0.286192	57.7096
self_skew_H_AU20_r	241	-0.0814839	0.323918	-0.0793278	0.295492	-0.251557	-1.09283	-0.08	0.188047	1.49645	1.17219	0.61623	-1.54521	0.318516	42.4912
self_skew_H_AU23_r	242	0.163826	0.551124	0.182662	0.503918	0.297258	1.32969	0.11	0.253993	2.02123	1.66499	0.902862	0.307117	0.285307	57.9747
self_skew_H_AU25_r	243	-0.0250416	0.411502	-0.0270542	0.376513	-0.0608541	-0.236107	-0.08	0.0451657	0.359421	0.444132	0.286268	0.22214	0.292608	57.1562
self_skew_H_AU26_r	244	0.0229558	0.382996	0.0360466	0.349277	0.0599374	0.295811	0.03	0.0558132	0.444152	0.483509	0.30414	0.0384856	0.277216	44.7797
self_skew_H_AU45_r	245	-0.0521639	0.484637	-0.0846268	0.449239	-0.107635	-0.443616	-0.05	0.10802	0.859604	0.709957	0.387333	-1.2947	0.293528	49.1147
self_skew_H_MEA_body	246	0.0501986	0.361276	0.0466605	0.328049	0.138948	0.531089	0.05	0.105616	0.840471	0.698271	0.387333	-0.298962	0.277082	59.7238
self_skew_H_MEA_head	247	0.0963521	0.374033	0.0799166	0.339077	0.257603	1.0769	0.08	0.16847	1.34065	1.04568	0.556735	0.652396	0.274033	54.2385
self_skew_M_AU01_r	248	0.163419	0.540632	0.155998	0.492631	0.302275	1.4656	0.09	0.247123	1.96657	1.60877	0.883127	2.21076	0.344809	22.9369
self_skew_M_AU02_r	249	0.112389	0.546194	0.120649	0.502049	0.205768	0.97491	0.11	0.167783	1.33519	1.0414	0.556735	1.44731	0.328871	32.8802
self_skew_M_AU04_r	250	-0.0960154	0.514578	-0.0869811	0.464432	-0.18659	-0.895684	-0.12	0.154731	1.23132	0.962172	0.519562	-1.33757	0.321058	53.1091
self_skew_M_AU05_r	251	0.154642	0.420403	0.141657	0.38545	0.367842	1.64199	0.12	0.271853	2.16336	1.81654	0.982721	1.98737	0.344619	15.0204
self_skew_M_AU06_r	252	-0.00366849	0.297842	0.00210547	0.270877	-0.0123169	-0.0740623	0.06	0.0382964	0.304756	0.419901	0.286268	0.532446	0.301045	50.1222
self_skew_M_AU07_r	253	0.093923	0.428757	0.101391	0.391162	0.219059	0.960048	0.12	0.182208	1.44998	1.13353	0.606272	0.45207	0.291571	47.8028
self_skew_M_AU09_r	254	0.0706481	0.386553	0.065124	0.354927	0.182764	0.844003	0.06	0.142023	1.13019	0.888747	0.476703	0.607177	0.294467	47.2375
self_skew_M_AU10_r	255	-0.0736409	0.652215	-0.087497	0.600266	-0.112909	-0.579209	-0.13	0.0901597	0.717476	0.626095	0.362581	-0.0412603	0.317134	56.6516
self_skew_M_AU12_r	256	-0.00547547	0.334042	-0.0200336	0.297166	-0.0163916	-0.156911	-0.11	0.057187	0.455085	0.488753	0.306909	0.0775395	0.310072	43.4337
self_skew_M_AU14_r	257	-0.112402	0.613951	-0.131367	0.559813	-0.18308	-0.919858	-0.25	0.0643998	0.512483	0.516903	0.325017	-0.825402	0.312032	57.6741
self_skew_M_AU15_r	258	0.187416	0.476156	0.198886	0.439961	0.393601	1.81101	0.13	0.319595	2.54328	2.26036	1.32684	1.58323	0.338199	40.7094
self_skew_M_AU17_r	259	0.0681505	0.382574	0.0629953	0.350366	0.178137	0.708037	0.04	0.101151	0.804939	0.676898	0.386924	0.910481	0.29893	59.098
self_skew_M_AU20_r	260	-0.0316286	0.385775	-0.0347103	0.352476	-0.081987	-0.363625	-0.07	0.0341748	0.271957	0.405798	0.286268	-1.03412	0.303311	52.1909
self_skew_M_AU23_r	261	0.04577	0.496822	0.0448204	0.453698	0.0921257	0.455957	0.08	0.0781384	0.621812	0.573436	0.352674	-0.402705	0.291879	52.7714
self_skew_M_AU25_r	262	-0.00179137	0.454786	-0.000184144	0.40807	-0.00393893	-0.0248582	-0.08	0.0101322	0.0806306	0.329877	0.2533	0.340752	0.298887	40.322
self_skew_M_AU26_r	263	0.00861227	0.474286	0.00824687	0.438228	0.0181584	0.0150485	0.02	0.0341748	0.271957	0.405798	0.286268	0.421516	0.271468	57.4977
self_skew_M_AU45_r	264	-0.055592	0.408847	-0.0710389	0.377145	-0.135973	-0.545852	-0.04	0.0956552	0.761207	0.651176	0.380044	-0.781994	0.283851	53.2919
self_skew_M_MEA_body	265	0.0328979	0.387451	0.033736	0.346661	0.0849085	0.369686	0.07	0.0836339	0.665544	0.597135	0.354097	-0.284423	0.277342	58.7721
self_skew_M_MEA_head	266	0.119869	0.426212	0.116007	0.392206	0.281243	1.24893	0.09	0.205564	1.63584	1.29297	0.694168	1.16003	0.296619	56.4057
other_min_H_AU01_r	267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU02_r	268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU04_r	269	-0.0163671	0.257304	-0.0113702	0.233105	-0.06361	-0.300928	-0.11	0.0347224	0.276315	0.407653	0.286268	0.0951997	0.290577	43.7373
other_min_H_AU05_r	270	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU06_r	271	0.0552208	0.237751	0.0573376	0.213851	0.232263	1.11782	0.08	0.184562	1.46872	1.14902	0.61623	1.32085	0.303261	50.769
other_min_H_AU07_r	272	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU09_r	273	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU10_r	274	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU12_r	275	0.00393151	0.261448	0.0116248	0.235419	0.0150374	-0.0465617	0.1	0.000828582	0.00659371	0.303321	0.242051	-0.46587	0.291235	50.7954
other_min_H_AU14_r	276	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU15_r	277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU17_r	278	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU20_r	279	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU23_r	280	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU25_r	281	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU26_r	282	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_AU45_r	283	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_MEA_body	284	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_H_MEA_head	285	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU01_r	286	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU02_r	287	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU04_r	288	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU05_r	289	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU06_r	290	0.0329626	0.245154	0.0364956	0.222335	0.134457	0.634761	0.07	0.0997763	0.794003	0.670405	0.386924	0.878171	0.296095	57.0541
other_min_M_AU07_r	291	0.0225057	0.165362	0.0255298	0.15072	0.1361	0.607665	0.02	0.089163	0.709544	0.621614	0.361085	1.58737	0.297674	47.9432
other_min_M_AU09_r	292	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU10_r	293	-0.0297163	0.174944	-0.0312606	0.159722	-0.169862	-0.75937	-0.06	0.107784	0.857724	0.708803	0.387333	-1.1664	0.31526	55.2947
other_min_M_AU12_r	294	-0.000438358	0.317805	0.00730509	0.284819	-0.00137933	-0.106308	0.1	0.0073769	0.0587041	0.321852	0.251078	-0.436909	0.297271	50.8807
other_min_M_AU14_r	295	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU15_r	296	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU17_r	297	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU20_r	298	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU23_r	299	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU25_r	300	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU26_r	301	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_AU45_r	302	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_MEA_body	303	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_min_M_MEA_head	304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
other_max_H_AU01_r	305	-0.314803	0.479158	-0.311271	0.438608	-0.656991	-2.99167	-0.37	0.452516	3.60104	3.80005	2.27826	-2.22708	0.406536	36.7996
other_max_H_AU02_r	306	-0.239501	0.452453	-0.244274	0.414487	-0.529338	-2.41155	-0.23	0.391722	3.11726	3.03967	1.81891	-2.34605	0.37923	42.1732
other_max_H_AU04_r	307	-0.0884827	0.427784	-0.0993628	0.391481	-0.20684	-0.919636	-0.09	0.157136	1.25046	0.976475	0.520076	-1.32546	0.33264	49.509
other_max_H_AU05_r	308	-0.140592	0.422547	-0.139245	0.392345	-0.332726	-1.47157	-0.09	0.252619	2.0103	1.65365	0.900867	-0.300767	0.271093	54.315
other_max_H_AU06_r	309	0.0708625	0.445324	0.0824619	0.402907	0.159126	0.66621	0.12	0.114889	0.914269	0.744034	0.387333	0.137619	0.291813	58.904
other_max_H_AU07_r	310	-0.0627135	0.450623	-0.062263	0.40553	-0.139171	-0.637677	-0.08	0.101494	0.807673	0.678527	0.386924	-0.331269	0.304146	56.0682
other_max_H_AU09_r	311	0.0373107	0.327534	0.0518045	0.296525	0.113914	0.546123	0.09	0.110081	0.876004	0.720073	0.387333	0.571873	0.30657	55.2115
other_max_H_AU10_r	312	-0.0897633	0.43253	-0.117746	0.395249	-0.207531	-0.962581	-0.09	0.168126	1.33792	1.04354	0.556735	-1.56857	0.306812	43.6923
other_max_H_AU12_r	313	0.0357904	0.542466	0.0464761	0.493005	0.0659772	0.279523	0.13	0.052035	0.414086	0.469281	0.29354	-0.436298	0.292138	57.8944
other_max_H_AU14_r	314	0.120668	0.564167	0.120798	0.505521	0.213887	0.976997	0.14	0.112828	0.897869	0.733703	0.387333	0.919405	0.278533	58.611
other_max_H_AU15_r	315	0.122282	0.557084	0.15819	0.514687	0.219503	0.958282	0.1	0.175683	1.39805	1.09125	0.580186	0.167985	0.279345	56.8004
other_max_H_AU17_r	316	-0.325402	0.536437	-0.317099	0.486537	-0.606599	-2.82364	-0.28	0.432251	3.43978	3.53597	2.06533	-2.99192	0.406794	28.5837
other_max_H_AU20_r	317	-0.151227	0.35445	-0.142209	0.323914	-0.426653	-1.88889	-0.13	0.319595	2.54328	2.26036	1.32684	-2.00418	0.377605	32.402
other_max_H_AU23_r	318	-0.0689153	0.583462	-0.0587582	0.530115	-0.118115	-0.590257	-0.08	0.113172	0.900603	0.735419	0.387333	-0.555813	0.316766	57.9221
other_max_H_AU25_r	319	-0.104973	0.570081	-0.134526	0.508238	-0.184137	-0.956416	-0.19	0.144427	1.14933	0.902359	0.481799	-1.53721	0.324297	39.2298
other_max_H_AU26_r	320	-0.280771	0.601931	-0.277769	0.5501	-0.466451	-2.05564	-0.18	0.276318	2.19889	1.85565	1.01055	-1.11417	0.332437	33.1867
other_max_H_AU45_r	321	-0.154616	0.599424	-0.153068	0.552017	-0.257941	-1.19816	-0.1	0.189765	1.51012	1.18371	0.61623	-0.600707	0.280061	59.8022
other_max_H_MEA_body	322	0.131298	0.496383	0.127034	0.455227	0.264509	1.17689	0.05	0.205564	1.63584	1.29297	0.694168	0.0634915	0.263406	58.7164
other_max_H_MEA_head	323	0.0920047	0.395398	0.0775103	0.360279	0.232689	1.00875	0.08	0.145114	1.15479	0.906272	0.481799	0.524315	0.27393	56.2669
other_max_M_AU01_r	324	-0.204579	0.465346	-0.216002	0.42457	-0.439628	-2.01026	-0.18	0.348789	2.77561	2.55989	1.51522	-1.62162	0.34778	46.0241
